Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
69	127.15947	48.9018	209.27525	83.51617	212.47173	57.50241	284.3198	132.17299	1000.0	1000.0	275999	9.967819	5.8729424	28.482023	-0.5875756	9.967822	5.872828	28.697054	-1.1833267	-10.20974	0.176286	0.176286	6092.96084189415
70	140.6635	43.428436	186.84702	75.58901	193.31528	108.33966	365.523	61.34346	1000.0	1000.0	279999	9.95866	5.9306426	30.218313	-1.8557137	9.958649	5.9303937	29.021452	-2.324587	-10.241753	0.18377183	0.18377183	6185.14200091362
71	198.8934	98.28283	316.07172	47.69822	160.23792	91.95873	340.1477	45.870323	1000.0	1000.0	283999	10.084565	6.031656	27.907475	-0.5202677	10.084528	6.031671	28.126682	-2.0669694	-10.361373	0.18704194	0.18704194	6279.6148982048035
72	191.97939	76.59147	316.98077	109.69799	148.13437	67.940636	280.88635	67.27895	1000.0	1000.0	287999	10.196854	6.096989	29.156153	-0.6322189	10.196855	6.096843	28.681053	-1.8581598	-10.430972	0.18682247	0.18682247	6375.687522649765
73	154.36302	46.325703	229.17192	103.95945	170.2365	104.501884	409.7675	55.14795	1000.0	1000.0	291999	10.149309	6.1114144	28.672323	-0.8091925	10.149284	6.1113873	28.592054	-2.148367	-10.363681	0.1972953	0.1972953	6472.1059329509735
74	169.76811	54.255867	219.59055	84.73416	209.12932	101.453606	402.02728	120.751045	1000.0	1000.0	295999	10.133558	6.1486073	31.653156	-1.3453672	10.13357	6.1483827	31.880768	-1.2723945	-10.389276	0.20800658	0.20800658	6568.435767173767
75	263.89868	121.25092	400.30194	81.61912	244.34663	86.771965	370.11963	103.102715	1000.0	1000.0	299999	10.170057	6.258981	31.165756	-0.32578737	10.170049	6.258836	31.342121	-2.320346	-10.42537	0.21174897	0.21174897	6664.0631103515625
76	251.75769	99.96515	334.55005	82.42538	366.15054	96.56576	448.9613	140.62842	1000.0	1000.0	303999	10.244615	6.339624	33.06677	-0.2606997	10.244604	6.339319	31.51747	-2.2292905	-10.563912	0.21432076	0.21432076	6760.486722707748
77	268.40527	133.03412	392.73718	55.54618	366.44354	16.339666	392.09982	341.63422	1000.0	1000.0	307999	10.4879	6.477074	31.138142	-0.43239462	10.487865	6.476846	31.370687	-2.00802	-10.757572	0.21623889	0.21623889	6852.9563155174255
78	305.4709	68.86574	362.6608	188.34422	319.4619	75.15078	374.10388	155.94232	1000.0	1000.0	311999	10.633641	6.596913	32.53338	-0.16875196	10.633625	6.5967484	32.057095	-2.1963286	-10.871335	0.22571322	0.22571322	6947.4993398189545
79	259.06927	94.07251	369.76047	134.04214	275.07343	75.606255	363.4127	141.87558	1000.0	1000.0	315999	10.773988	6.7094417	31.44079	-0.2552383	10.7739725	6.709398	31.723623	-2.144178	-11.013412	0.23739444	0.23739444	7043.358252763748
80	321.20456	80.75405	377.44034	181.72038	320.13226	99.42754	399.1156	82.93942	1000.0	1000.0	319999	11.013892	6.8747005	32.506596	-1.3686117	11.013905	6.874597	33.062893	-2.3861263	-11.3014145	0.24166779	0.24166779	7139.83958029747
81	366.41818	28.723019	399.04886	320.9467	353.2607	57.925312	388.69928	184.83733	1000.0	1000.0	323999	11.338835	7.0417256	33.217457	-1.0950809	11.3388	7.041521	32.74947	-3.3538845	-11.619875	0.25122476	0.25122476	7236.082019329071
82	363.84454	11.229529	378.89948	349.96408	366.76596	100.35107	424.72958	69.93165	1000.0	1000.0	327999	11.743901	7.255869	34.372402	-0.59092486	11.7439	7.2556977	33.68278	-2.4392302	-11.960955	0.25561553	0.25561553	7332.179503440857
83	304.31378	139.79799	420.99503	65.916176	350.03754	32.0913	390.26495	287.93875	1000.0	1000.0	331999	11.943626	7.4246054	34.077194	-1.2554868	11.943632	7.424406	34.527225	-1.109662	-12.170666	0.2548483	0.2548483	7427.880254983902
84	340.80984	54.385117	407.99094	256.36276	322.47314	86.28834	415.0102	149.5701	1000.0	1000.0	335999	12.135071	7.599313	35.04581	-0.6877105	12.135088	7.598951	34.595825	-1.5899155	-12.379379	0.26813298	0.26813298	7520.283366680145
85	392.67273	19.012665	415.14673	368.6546	358.03412	55.264194	400.4049	200.78854	1000.0	1000.0	339999	12.389053	7.754699	34.988724	-1.2521675	12.389037	7.754408	35.003727	-2.1615973	-12.706865	0.2801916	0.2801916	7615.372165441513
86	299.69904	116.64136	389.98953	101.299614	401.67017	37.28335	479.47375	352.82504	1000.0	1000.0	343999	12.67442	7.9302754	35.634983	-1.046601	12.674449	7.929903	35.269928	-3.0419452	-12.979035	0.28535682	0.28535682	7710.821101665497
87	320.25726	137.87569	419.026	83.190796	410.2483	36.73073	462.51688	334.6761	1000.0	1000.0	347999	12.881261	8.094692	35.603172	-1.1137817	12.881221	8.094351	35.848824	-0.7743014	-13.153396	0.28773028	0.28773028	7807.316328048706
88	232.89015	125.42377	381.01227	80.429016	298.8034	96.5635	418.28845	72.877846	1000.0	1000.0	351999	13.086147	8.259853	36.240833	-2.4071112	13.086147	8.259536	35.891323	-2.8346252	-13.339261	0.2916615	0.2916615	7903.732860088348
89	304.08588	100.21427	403.71896	137.28989	377.3642	45.558353	428.94232	253.17989	1000.0	1000.0	355999	13.361703	8.434829	36.102604	-4.3616486	13.361681	8.434575	36.030598	-3.8322313	-13.63193	0.3087877	0.3087877	8000.005388736725
90	311.5741	67.4975	393.06848	244.56384	356.84528	77.23617	405.22073	129.2218	1000.0	1000.0	359999	13.6275625	8.596374	36.781277	-4.595735	13.627505	8.596005	36.570225	-4.05825	-13.92507	0.32287395	0.32287395	8096.07306933403
91	381.13446	44.774082	449.3419	339.3834	375.25867	46.61936	474.26074	323.5834	1000.0	1000.0	363999	13.868864	8.7443695	39.75779	-3.9700665	13.86888	8.743977	38.97301	-3.9710917	-14.152955	0.31521526	0.31521526	8189.091785669327
92	372.99536	20.192587	401.77734	347.5485	288.88605	156.74457	477.13037	56.289642	1000.0	1000.0	367999	14.241579	8.903645	39.368336	-4.534248	14.241552	8.903469	38.850693	-4.6363187	-14.506457	0.32178465	0.32178465	8283.488334655762
93	423.68835	45.197178	474.85757	355.30243	392.0837	126.73067	466.14975	26.92468	1000.0	1000.0	371999	14.601085	9.074196	43.247772	-5.122513	14.601113	9.073754	42.714508	-5.0746417	-14.855848	0.32902122	0.32902122	8379.368949651718
94	332.74426	139.51514	453.97583	97.045235	358.76318	79.61639	417.64374	130.11995	1000.0	1000.0	375999	14.891745	9.226746	43.772842	-5.6768	14.891725	9.226333	43.626076	-5.175436	-15.152111	0.3410083	0.3410083	8475.587934732437
95	300.9981	165.18022	421.17273	18.420738	342.76685	150.71321	493.95	51.32871	1000.0	1000.0	379999	14.975582	9.361842	44.1382	-4.885095	14.975504	9.361195	43.776466	-5.317255	-15.284055	0.3520568	0.3520568	8571.685106277466
96	276.78134	141.92993	410.43854	44.31077	412.95782	85.12227	459.53302	161.24797	1000.0	1000.0	383999	15.269845	9.480625	43.53662	-5.1691217	15.269878	9.480134	43.71811	-5.186562	-15.554236	0.3414044	0.3414044	8668.254804849625
97	315.9909	166.68903	488.15787	62.77539	376.07828	114.89905	481.15295	83.79012	1000.0	1000.0	387999	15.442466	9.580805	44.30077	-6.005205	15.442497	9.58042	44.058838	-5.0981407	-15.685426	0.34267956	0.34267956	8764.12035036087
98	268.75708	155.75632	426.83374	72.05877	293.2041	188.81252	479.16467	27.629475	1000.0	1000.0	391999	15.6009865	9.722371	44.271225	-5.2409105	15.601004	9.721948	44.15852	-6.645479	-15.878889	0.35971978	0.35971978	8856.390027046204
99	377.63873	106.22249	489.35492	203.96829	422.72406	19.833895	447.26804	388.31458	1000.0	1000.0	395999	15.809785	9.869872	44.478657	-7.677945	15.80977	9.869521	44.31387	-8.818375	-16.047544	0.3792033	0.3792033	8950.811512947083
100	384.24466	10.752458	398.95865	368.5913	424.23135	33.73156	479.43045	376.9269	1000.0	1000.0	399999	16.00051	9.965342	45.12647	-7.7458477	16.000532	9.965013	44.810425	-8.5515375	-16.19578	0.393852	0.393852	9046.416709661484
