Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
70	5.5	7.3993244	18.0	0.0	0.4	0.9165151	3.0	0.0	1000.0	1000.0	279999	-0.16918501	0.5304554	12.722003	-0.7649826	-0.16912068	0.52994823	12.623352	-0.91194487	0.163561	0.017530749	0.017530749	6648.262056589127
71	3.0	5.196152	12.0	0.0	4.4	4.6086874	12.0	0.0	1000.0	1000.0	283999	-0.13811184	0.6299574	12.563306	-0.84707355	-0.13813436	0.6292527	12.708875	-0.9161322	0.133286	0.014815147	0.014815147	6749.740734577179
72	9.0	3.3166249	14.0	6.0	2.2	2.712932	8.0	0.0	1000.0	1000.0	287999	-0.11215905	0.69792664	11.594254	-1.0707469	-0.11220763	0.6975056	13.6848135	-1.0398744	0.10730119	0.013676109	0.013676109	6851.594847679138
73	2.5	2.5	5.0	0.0	1.2	2.0396078	6.0	0.0	1000.0	1000.0	291999	-0.10736398	0.6624	13.532806	-1.1809577	-0.10742565	0.6620097	12.30989	-1.1144472	0.10563744	0.013985256	0.013985256	6953.136854887009
74	0.5	0.8660254	2.0	0.0	1.7	3.318132	11.0	0.0	1000.0	1000.0	295999	-0.15757276	0.46674985	12.871465	-1.6179748	-0.1576227	0.46605432	13.124266	-1.3870572	0.15889257	0.0124271065	0.0124271065	7054.712117671967
75	2.25	2.4874685	6.0	0.0	3.0	4.404543	14.0	0.0	1000.0	1000.0	299999	-0.1971466	0.3341412	11.417131	-1.4374142	-0.19718666	0.33384338	11.5109005	-1.3584043	0.1968826	0.01180254	0.01180254	7155.828990936279
76	2.25	3.8971143	9.0	0.0	4.4	4.247352	13.0	0.0	1000.0	1000.0	303999	-0.21067119	0.31706527	12.072667	-1.1364453	-0.21069379	0.31598762	11.414331	-1.1043754	0.20936422	0.013213073	0.013213073	7253.919597625732
77	1.0	1.7320508	4.0	0.0	7.5	6.086871	17.0	0.0	1000.0	1000.0	307999	-0.20428704	0.36472422	12.455795	-0.7253274	-0.20415393	0.36461228	12.213347	-0.8884355	0.20082828	0.020909183	0.020909183	7352.789384841919
78	0.0	0.0	0.0	0.0	3.7	5.866004	16.0	0.0	1000.0	1000.0	311999	-0.18613599	0.43952587	11.9250555	-1.0050048	-0.18593296	0.43970862	11.43015	-1.0566505	0.18251018	0.020852597	0.020852597	7454.420766115189
79	1.0	1.7320508	4.0	0.0	4.1	4.414748	12.0	0.0	1000.0	1000.0	315999	-0.16954343	0.4498993	11.700476	-1.1932111	-0.16944617	0.45090514	11.640316	-1.340064	0.16515137	0.017109042	0.017109042	7555.525457620621
