Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	527999	0.36922294	0.79885554	23.479185	-0.013847381	-0.36917785	0.03617508	11079.60344171524
133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	531999	0.36157292	0.779548	21.233093	-0.66254383	-0.36140662	0.03452781	11168.72639966011
134	0.0	0.0	0.0	0.0	0.5	1.5	5.0	0.0	1000.0	1000.0	535999	0.36247668	0.7759548	21.660002	-0.13353327	-0.3623064	0.03421221	11256.154663562775
135	1.0	1.7320508	4.0	0.0	10.7	30.789774	103.0	0.0	1000.0	1000.0	539999	0.34874296	0.7444557	24.485596	0.1467242	-0.34881735	0.03181936	11341.13910651207
136	1.25	2.1650636	5.0	0.0	3.8	10.438391	35.0	0.0	1000.0	1000.0	543999	0.34004977	0.7208116	21.825315	-0.16780716	-0.3401018	0.031516563	11426.186304330826
137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	547999	0.3441395	0.745058	21.284054	0.109930396	-0.34465453	0.03194858	11513.011278867722
138	0.0	0.0	0.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	551999	0.3511224	0.76054	22.163631	0.070300594	-0.35203093	0.032427978	11601.852523088455
139	0.5	0.8660254	2.0	0.0	0.9	1.5779734	4.0	0.0	1000.0	1000.0	555999	0.36481854	0.8142078	19.64278	0.17778823	-0.36626127	0.03390645	11690.589316368103
140	0.0	0.0	0.0	0.0	8.2	23.297213	78.0	0.0	1000.0	1000.0	559999	0.38414732	0.895529	20.543108	0.124359176	-0.3854727	0.03867325	11778.554949760437
141	0.75	1.299038	3.0	0.0	12.7	38.100002	127.0	0.0	1000.0	1000.0	563999	0.38476986	0.8753669	22.171288	-0.1756125	-0.38591206	0.04077256	11864.34219956398
142	0.0	0.0	0.0	0.0	0.5	1.5	5.0	0.0	1000.0	1000.0	567999	0.3862359	0.86772233	23.466202	-0.118329674	-0.3869961	0.037593108	11953.276032924652
143	0.0	0.0	0.0	0.0	10.3	29.913372	100.0	0.0	1000.0	1000.0	571999	0.37889317	0.8284944	28.865845	-0.14379978	-0.37931335	0.03618414	12042.398715496063
