Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
127	966.60706	12.254928	985.28674	952.01605	948.0093	21.369219	985.09	909.13043	1000.0	1000.0	507999	96.77029	8.680805	105.460434	60.414474	-96.94037	0.6110567	9589.778557062149
128	956.0465	16.875011	981.71454	934.34174	903.86084	31.603119	969.082	854.85016	1000.0	1000.0	511999	96.82858	8.6006155	105.564674	58.668648	-96.99258	0.63451993	9665.772518634796
129	961.6994	11.957783	981.4628	950.50726	968.83954	16.655043	989.207	939.25964	1000.0	1000.0	515999	96.79759	8.555612	105.25057	57.288033	-96.96037	0.62616223	9742.830726146698
130	935.72534	30.177557	958.9137	883.92834	898.8209	31.415833	939.0163	835.4027	1000.0	1000.0	519999	96.7344	8.643828	104.971054	58.90849	-96.89588	0.6042971	9818.401575565338
131	919.2037	28.780571	955.7275	876.2586	935.15216	26.901314	976.88666	899.76825	1000.0	1000.0	523999	96.76487	8.704042	105.363	60.03856	-96.9295	0.5960899	9894.480892658234
132	959.41516	18.46661	983.8254	931.92786	931.0843	24.572882	960.9787	886.12726	1000.0	1000.0	527999	96.89803	8.678989	105.894005	60.530563	-97.06507	0.6073521	9970.234622716904
133	907.2227	46.580925	956.6881	842.60364	962.32605	21.170273	989.3589	931.1135	1000.0	1000.0	531999	96.96025	8.649801	105.86571	56.093987	-97.12194	0.6046888	10045.9203748703
134	952.0308	6.794945	961.2412	943.3327	961.8871	27.825989	984.9029	887.2579	1000.0	1000.0	535999	96.875	8.760609	106.08446	59.06235	-97.037476	0.6453636	10123.929851770401
135	950.8159	24.34861	984.9777	919.1747	916.3541	25.863796	973.6476	867.77795	1000.0	1000.0	539999	96.87994	8.659842	106.91694	57.613598	-97.03732	0.65464354	10199.928087234497
136	932.9637	36.536083	985.8035	882.7035	954.5765	35.637215	982.7381	875.90894	1000.0	1000.0	543999	96.76834	8.787001	105.22029	58.913723	-96.92027	0.62256676	10275.505182504654
137	943.6622	11.145515	958.0898	929.908	943.8514	19.529913	978.4226	917.56256	1000.0	1000.0	547999	96.69193	8.7928	105.167274	56.08382	-96.84061	0.6483513	10351.140167951584
138	969.096	9.3831	980.9572	955.92126	939.5467	28.748028	983.4355	898.9877	1000.0	1000.0	551999	96.61347	8.921592	104.95965	59.362682	-96.76791	0.62574357	10431.730554580688
