Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
79	1.25	2.1650636	5.0	0.0	7.8	22.080761	74.0	0.0	1000.0	1000.0	315999	0.35042146	0.24130331	6.864653	-1.6878707	0.35042033	0.2408562	6.4036503	-1.800549	-0.35065	0.008980581	0.008980581	6835.139476299286
80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	319999	0.351197	0.24199091	5.98202	-1.7531149	0.35119745	0.24146569	6.1939754	-1.7831709	-0.35154378	0.009129475	0.009129475	6924.756040811539
81	31.5	52.27571	122.0	0.0	10.4	28.566414	96.0	0.0	1000.0	1000.0	323999	0.3547392	0.2425154	6.8261824	-2.055821	0.3547416	0.24219729	7.868567	-1.9589652	-0.35527533	0.0096310405	0.0096310405	7018.260728597641
82	0.75	1.299038	3.0	0.0	12.9	37.385693	125.0	0.0	1000.0	1000.0	327999	0.3593153	0.24065512	7.2878313	-2.295826	0.35931516	0.24054332	7.197964	-2.6053882	-0.35952887	0.00963184	0.00963184	7107.866283416748
83	1.0	1.7320508	4.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	331999	0.36085656	0.24232247	6.061148	-2.579298	0.3608548	0.24207728	6.517292	-2.38017	-0.36099383	0.009577996	0.009577996	7191.705347061157
84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	335999	0.36237505	0.23947223	5.8428755	-2.5815566	0.36237204	0.2391653	5.9936543	-2.457808	-0.36191106	0.0092202565	0.0092202565	7277.284558296204
85	0.0	0.0	0.0	0.0	13.3	38.5851	129.0	0.0	1000.0	1000.0	339999	0.3635787	0.24232505	5.8135395	-2.5184877	0.36357903	0.24202971	6.1771092	-2.4728718	-0.36453125	0.009167837	0.009167837	7362.268285989761
86	0.0	0.0	0.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	343999	0.36701384	0.2559138	6.193269	-2.7679386	0.36701876	0.25545833	6.5245714	-2.6685123	-0.36818126	0.009739672	0.009739672	7446.277001142502
87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	347999	0.36692458	0.2594379	6.6311955	-2.2329383	0.36692265	0.2591764	6.6670303	-2.374848	-0.3677766	0.009315807	0.009315807	7532.926234722137
88	0.0	0.0	0.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	1000.0	351999	0.36346388	0.25044945	5.021221	-2.2861676	0.36346617	0.25030816	5.4104905	-2.3737578	-0.3632364	0.009113681	0.009113681	7618.650241851807
89	1.0	1.7320508	4.0	0.0	0.3	0.64031243	2.0	0.0	1000.0	1000.0	355999	0.35953665	0.23198405	4.354983	-2.6116335	0.359534	0.23181556	4.400959	-2.3543718	-0.3594147	0.009005004	0.009005004	7713.083716392517
90	0.0	0.0	0.0	0.0	21.7	44.452335	130.0	0.0	1000.0	1000.0	359999	0.35774884	0.231078	5.1290493	-2.5005577	0.35775062	0.23076786	5.306591	-2.4642684	-0.35765767	0.008698587	0.008698587	7809.283088445663
